date,confirmed,deaths,is_last,codigo,municipio,confirmed_per_100k_inhabitants,death_rate,place_type
2020-03-24,47,0,FALSE,4314902,Porto Alegre,3.1676,NA,city
2020-03-24,1,0,FALSE,4315602,Rio Grande,0.47392,NA,city
2020-03-24,2,0,FALSE,4316907,Santa Maria,0.70891,NA,city
2020-03-24,3,0,FALSE,4317103,Sant'ana Do Livramento,3.89474,NA,city
2020-03-24,1,0,FALSE,4317400,Santiago,2.02327,NA,city
2020-03-24,1,0,FALSE,4317608,Santo Antônio Da Patrulha,2.33133,NA,city
2020-03-24,1,0,FALSE,4318705,São Leopoldo,0.42223,NA,city
2020-03-24,1,0,FALSE,4319901,Sapiranga,1.22348,NA,city
2020-03-24,3,0,FALSE,4320404,Serafina Corrêa,17.1409,NA,city
2020-03-24,1,0,FALSE,4321204,Taquara,1.74016,NA,city
2020-03-24,4,0,FALSE,4321501,Torres,10.32738,NA,city
2020-03-24,1,0,FALSE,4323002,Viamão,0.39181,NA,city
2020-03-24,112,0,FALSE,NA,NA,0.98442,NA,state
2020-03-23,2,0,FALSE,4300604,Alvorada,0.951,NA,city
2020-03-23,7,0,FALSE,4301602,Bagé,5.7783,NA,city
2020-03-23,2,0,FALSE,4302105,Bento Gonçalves,1.66038,NA,city
2020-03-23,2,0,FALSE,4303905,Campo Bom,2.99796,NA,city
2020-03-23,5,0,FALSE,4304606,Canoas,1.44252,NA,city
2020-03-23,1,0,FALSE,4304630,Capão Da Canoa,1.88505,NA,city
2020-03-23,1,0,FALSE,4304804,Carlos Barbosa,3.35199,NA,city
2020-03-23,2,0,FALSE,4305108,Caxias Do Sul,0.39146,NA,city
2020-03-23,1,0,FALSE,4305355,Charqueadas,2.45164,NA,city
2020-03-23,1,0,FALSE,4306205,Cruzeiro Do Sul,8.09848,NA,city
2020-03-23,1,0,FALSE,4306403,Dois Irmãos,3.06082,NA,city
2020-03-23,1,0,FALSE,4306767,Eldorado Do Sul,2.42219,NA,city
2020-03-23,3,0,FALSE,4307005,Erechim,2.83388,NA,city
2020-03-23,1,0,FALSE,4307609,Estância Velha,1.99912,NA,city
2020-03-23,1,0,FALSE,4307807,Estrela,2.93118,NA,city
2020-03-23,1,0,FALSE,4307906,Farroupilha,1.38253,NA,city
2020-03-23,2,0,FALSE,4310801,Ivoti,8.23282,NA,city
2020-03-23,3,0,FALSE,4311403,Lajeado,3.57083,NA,city
2020-03-23,1,0,FALSE,4313508,Osório,2.1742,NA,city
2020-03-23,41,0,FALSE,4314902,Porto Alegre,2.76323,NA,city
2020-03-23,1,0,FALSE,4315602,Rio Grande,0.47392,NA,city
2020-03-23,2,0,FALSE,4316907,Santa Maria,0.70891,NA,city
2020-03-23,3,0,FALSE,4317103,Sant'ana Do Livramento,3.89474,NA,city
2020-03-23,1,0,FALSE,4317400,Santiago,2.02327,NA,city
2020-03-23,1,0,FALSE,4317608,Santo Antônio Da Patrulha,2.33133,NA,city
2020-03-23,1,0,FALSE,4318705,São Leopoldo,0.42223,NA,city
2020-03-23,1,0,FALSE,4319901,Sapiranga,1.22348,NA,city
2020-03-23,2,0,FALSE,4320404,Serafina Corrêa,11.42727,NA,city
2020-03-23,1,0,FALSE,4321204,Taquara,1.74016,NA,city
2020-03-23,3,0,FALSE,4321501,Torres,7.74553,NA,city
2020-03-23,1,0,FALSE,4323002,Viamão,0.39181,NA,city
2020-03-23,96,0,FALSE,NA,NA,0.84379,NA,state
2020-03-22,2,0,FALSE,4300604,Alvorada,0.951,NA,city
2020-03-22,3,0,FALSE,4301602,Bagé,2.47641,NA,city
2020-03-22,2,0,FALSE,4302105,Bento Gonçalves,1.66038,NA,city
2020-03-22,2,0,FALSE,4303905,Campo Bom,2.99796,NA,city
2020-03-22,3,0,FALSE,4304606,Canoas,0.86551,NA,city
2020-03-22,1,0,FALSE,4304804,Carlos Barbosa,3.35199,NA,city
2020-03-22,2,0,FALSE,4305108,Caxias Do Sul,0.39146,NA,city
2020-03-22,1,0,FALSE,4305355,Charqueadas,2.45164,NA,city
2020-03-22,1,0,FALSE,4306403,Dois Irmãos,3.06082,NA,city
2020-03-22,1,0,FALSE,4306767,Eldorado Do Sul,2.42219,NA,city
2020-03-22,3,0,FALSE,4307005,Erechim,2.83388,NA,city
2020-03-22,1,0,FALSE,4307609,Estância Velha,1.99912,NA,city
2020-03-22,1,0,FALSE,4307807,Estrela,2.93118,NA,city
2020-03-22,1,0,FALSE,4307906,Farroupilha,1.38253,NA,city
2020-03-22,2,0,FALSE,4310801,Ivoti,8.23282,NA,city
2020-03-22,2,0,FALSE,4311403,Lajeado,2.38056,NA,city
2020-03-22,38,0,FALSE,4314902,Porto Alegre,2.56104,NA,city
2020-03-22,1,0,FALSE,4316907,Santa Maria,0.35446,NA,city
2020-03-22,2,0,FALSE,4317103,Sant'ana Do Livramento,2.59649,NA,city
2020-03-22,1,0,FALSE,4317608,Santo Antônio Da Patrulha,2.33133,NA,city
2020-03-22,1,0,FALSE,4318705,São Leopoldo,0.42223,NA,city
2020-03-22,2,0,FALSE,4319901,Sapiranga,2.44696,NA,city
2020-03-22,1,0,FALSE,4320404,Serafina Corrêa,5.71363,NA,city
2020-03-22,2,0,FALSE,4321204,Taquara,3.48032,NA,city
2020-03-22,1,0,FALSE,4321501,Torres,2.58184,NA,city
2020-03-22,77,0,FALSE,NA,NA,0.67679,NA,state
2020-03-21,2,0,FALSE,4300604,Alvorada,0.951,NA,city
2020-03-21,3,0,FALSE,4301602,Bagé,2.47641,NA,city
2020-03-21,2,0,FALSE,4302105,Bento Gonçalves,1.66038,NA,city
2020-03-21,2,0,FALSE,4303905,Campo Bom,2.99796,NA,city
2020-03-21,2,0,FALSE,4304606,Canoas,0.57701,NA,city
2020-03-21,1,0,FALSE,4304804,Carlos Barbosa,3.35199,NA,city
2020-03-21,2,0,FALSE,4305108,Caxias Do Sul,0.39146,NA,city
2020-03-21,1,0,FALSE,4305355,Charqueadas,2.45164,NA,city
2020-03-21,1,0,FALSE,4306403,Dois Irmãos,3.06082,NA,city
2020-03-21,1,0,FALSE,4306767,Eldorado Do Sul,2.42219,NA,city
2020-03-21,3,0,FALSE,4307005,Erechim,2.83388,NA,city
2020-03-21,1,0,FALSE,4307807,Estrela,2.93118,NA,city
2020-03-21,1,0,FALSE,4307906,Farroupilha,1.38253,NA,city
2020-03-21,2,0,FALSE,4310801,Ivoti,8.23282,NA,city
2020-03-21,1,0,FALSE,4311403,Lajeado,1.19028,NA,city
2020-03-21,35,0,FALSE,4314902,Porto Alegre,2.35885,NA,city
2020-03-21,2,0,FALSE,4317103,Sant'ana Do Livramento,2.59649,NA,city
2020-03-21,1,0,FALSE,4318705,São Leopoldo,0.42223,NA,city
2020-03-21,2,0,FALSE,4319901,Sapiranga,2.44696,NA,city
2020-03-21,1,0,FALSE,4320404,Serafina Corrêa,5.71363,NA,city
2020-03-21,2,0,FALSE,4321204,Taquara,3.48032,NA,city
2020-03-21,1,0,FALSE,4321501,Torres,2.58184,NA,city
2020-03-21,69,0,FALSE,NA,NA,0.60647,NA,state
2020-03-20,1,0,FALSE,4300604,Alvorada,0.4755,NA,city
2020-03-20,2,0,FALSE,4301602,Bagé,1.65094,NA,city
2020-03-20,0,0,FALSE,4302105,Bento Gonçalves,NA,NA,city
2020-03-20,2,0,FALSE,4303905,Campo Bom,2.99796,NA,city
2020-03-20,2,0,FALSE,4305108,Caxias Do Sul,0.39146,NA,city
2020-03-20,3,0,FALSE,4307005,Erechim,2.83388,NA,city
2020-03-20,1,0,FALSE,4307906,Farroupilha,1.38253,NA,city
2020-03-20,2,0,FALSE,4310801,Ivoti,8.23282,NA,city
2020-03-20,25,0,FALSE,4314902,Porto Alegre,1.6849,NA,city
2020-03-20,2,0,FALSE,4317103,Sant'ana Do Livramento,2.59649,NA,city
2020-03-20,2,0,FALSE,4319901,Sapiranga,2.44696,NA,city
2020-03-20,1,0,FALSE,4321204,Taquara,1.74016,NA,city
2020-03-20,43,0,FALSE,NA,NA,0.37795,NA,state
2020-03-19,1,0,FALSE,4300604,Alvorada,0.4755,NA,city
2020-03-19,2,0,FALSE,4301602,Bagé,1.65094,NA,city
2020-03-19,2,0,FALSE,4303905,Campo Bom,2.99796,NA,city
2020-03-19,2,0,FALSE,4305108,Caxias Do Sul,0.39146,NA,city
2020-03-19,1,0,FALSE,4307005,Erechim,0.94463,NA,city
2020-03-19,1,0,FALSE,4307906,Farroupilha,1.38253,NA,city
2020-03-19,20,0,FALSE,4314902,Porto Alegre,1.34792,NA,city
2020-03-19,1,0,FALSE,4319901,Sapiranga,1.22348,NA,city
2020-03-19,1,0,FALSE,4321204,Taquara,1.74016,NA,city
2020-03-19,31,0,FALSE,NA,NA,0.27247,NA,state
2020-03-18,1,0,FALSE,4303905,Campo Bom,1.49898,NA,city
2020-03-18,2,0,FALSE,4305108,Caxias Do Sul,0.39146,NA,city
2020-03-18,15,0,FALSE,4314902,Porto Alegre,1.01094,NA,city
2020-03-18,1,0,FALSE,4319901,Sapiranga,1.22348,NA,city
2020-03-18,19,0,FALSE,NA,NA,0.167,NA,state
2020-03-16,1,0,FALSE,4303905,Campo Bom,1.49898,NA,city
2020-03-16,1,0,FALSE,4305108,Caxias Do Sul,0.19573,NA,city
2020-03-16,6,0,FALSE,4314902,Porto Alegre,0.40438,NA,city
2020-03-16,8,0,FALSE,NA,NA,0.07032,NA,state
2020-03-13,1,0,FALSE,4303905,Campo Bom,1.49898,NA,city
2020-03-13,1,0,FALSE,4305108,Caxias Do Sul,0.19573,NA,city
2020-03-13,2,0,FALSE,4314902,Porto Alegre,0.13479,NA,city
2020-03-13,4,0,FALSE,NA,NA,0.03516,NA,state
2020-03-12,1,0,FALSE,4303905,Campo Bom,1.49898,NA,city
2020-03-12,1,0,FALSE,4305108,Caxias Do Sul,0.19573,NA,city
2020-03-12,2,0,FALSE,4314902,Porto Alegre,0.13479,NA,city
2020-03-12,4,0,FALSE,NA,NA,0.03516,NA,state
2020-03-11,1,0,FALSE,4303905,Campo Bom,1.49898,NA,city
2020-03-11,1,0,FALSE,4314902,Porto Alegre,0.0674,NA,city
2020-03-11,2,0,FALSE,NA,NA,0.01758,NA,state
2020-03-10,1,0,FALSE,4303905,Campo Bom,1.49898,NA,city
2020-03-10,1,0,FALSE,NA,NA,0.00879,NA,state
